AN,ASOCIATIE,DETALIU,SCOP PROIECT,X 1,Y 1,CONTINENT,STAT,DIFERENTA,SUMA APROBATA,SUMA DECONTATA
1/1/2015,"Asociatia pentru Arta si Cultura Romaneasca ""Vichentie Petrovici Bocalut""",Orchestra Lyra la pragul unui veac,Cultural (Eveniment),0.528110146,0.284780044,Europa,Serbia,,,20000
1/1/2015,"Asociatia pentru Arta si Cultura Romaneasca ""Vichentie Petrovici Bocalut""",Orchestra Lyra la pragul unui veac,Cultural (Eveniment),0.586789051,0.316422271,Europa,Serbia,,,20000
1/1/2018,Asociatia Obsteasca Sectia Nationala din RM a Consiliului International al Cartii pentru Copii si Tineret (IBBY),"Salonul International de Carte pentru Copii si Tineret, editia a XXII-a",Cultural (Eveniment),0.530401572,0.280489166,Europa,Republica Moldova,-25.230000000,18200,18174.77
1/1/2018,Asociatia Obsteasca Sectia Nationala din RM a Consiliului International al Cartii pentru Copii si Tineret (IBBY),"Salonul International de Carte pentru Copii si Tineret, editia a XXII-a",Cultural (Eveniment),0.583956720,0.308810422,Europa,Republica Moldova,-25.230000000,18200,18174.77
1/1/2015,Asociatia Obsteasca Fortuna,"Promovarea multiculturalitatii transfrontaliere prin actiuni comune. Festivalul National si International de Folclor al Tineretului, Culturii si Traditiei",Cultural (Eveniment),0.532658136,0.276179851,Europa,Republica Moldova,,,8070
1/1/2015,Asociatia Obsteasca Fortuna,"Promovarea multiculturalitatii transfrontaliere prin actiuni comune. Festivalul National si International de Folclor al Tineretului, Culturii si Traditiei",Cultural (Eveniment),0.556538976,0.288561914,Europa,Republica Moldova,,,8070
1/1/2019,Asociatia Obsteasca Floresitas,Montarea unei suite coregrafice romanesti cu dansatorii Baletului National JOC,Cultural (Eveniment),0.534879689,0.271852383,Europa,Republica Moldova,-16000,16000,0
1/1/2019,Asociatia Obsteasca Floresitas,Montarea unei suite coregrafice romanesti cu dansatorii Baletului National JOC,Cultural (Eveniment),0.534879689,0.271852383,Europa,Republica Moldova,-16000,16000,0
1/1/2018,"Asociatia Obsteasca ""Doua inimi gemene""","Festivalul International de Muzica usoara romanească ""Doua Inimi Gemene"" In Memoriam Doina si Ion Aldea Teodorovici",Cultural (Eveniment),0.537066085,0.267507047,Europa,Republica Moldova,-6487.87,80000,73512.13
1/1/2018,"Asociatia Obsteasca ""Doua inimi gemene""","Festivalul International de Muzica usoara romanească ""Doua Inimi Gemene"" In Memoriam Doina si Ion Aldea Teodorovici",Cultural (Eveniment),0.756404262,0.376757119,Europa,Republica Moldova,-6487.87,80000,73512.13
1/1/2017,"Asociatia Obsteasca ""Doua inimi gemene""","Festivalul International de Muzica usoara romanească ""Doua Inimi Gemene"" In Memoriam Doina si Ion Aldea Teodorovici",Cultural (Eveniment),0.539217180,0.263144128,Europa,Republica Moldova,-4242.180000000,81000,76757.82
1/1/2017,"Asociatia Obsteasca ""Doua inimi gemene""","Festivalul International de Muzica usoara romanească ""Doua Inimi Gemene"" In Memoriam Doina si Ion Aldea Teodorovici",Cultural (Eveniment),0.769156821,0.375357293,Europa,Republica Moldova,-4242.180000000,81000,76757.82
1/1/2015,"Asociatia Obsteasca ""Doua inimi gemene""",Festivalul Concurs International de Muzica Usoara Romaneasca Doua Inimi Gemene In Memoriam Doina si Ion Aldea Teodorovici,Cultural (Eveniment),0.541332834,0.258763914,Europa,Republica Moldova,,,50000
1/1/2015,"Asociatia Obsteasca ""Doua inimi gemene""",Festivalul Concurs International de Muzica Usoara Romaneasca Doua Inimi Gemene In Memoriam Doina si Ion Aldea Teodorovici,Cultural (Eveniment),0.691703066,0.330642778,Europa,Republica Moldova,,,50000
1/1/2018,"Asociatia Mihai Eminescu, Viena","Eminescu in An Centenar, concert ",Cultural (Eveniment),0.543412906,0.254366690,Europa,Austria,0,32200,32200
1/1/2018,"Asociatia Mihai Eminescu, Viena","Eminescu in An Centenar, concert ",Cultural (Eveniment),0.640623437,0.299870065,Europa,Austria,0,32200,32200
1/1/2019,Asociatia Mihai Eminescu - Asociatie pentru promovarea culturii romanesti,"1 Decembrie - Ziua nationala a Romaniei ”Patria mea: Romania! - O unică tară, un talentat popor, un grai minunat”",Cultural (Eveniment),0.545457261,0.249952748,Europa,Ucraina,-8000,68000,60000
1/1/2019,Asociatia Mihai Eminescu - Asociatie pentru promovarea culturii romanesti,"1 Decembrie - Ziua nationala a Romaniei ”Patria mea: Romania! - O unică tară, un talentat popor, un grai minunat”",Cultural (Eveniment),0.727276348,0.333270331,Europa,Ucraina,-8000,68000,60000
1/1/2018,Asociatia Marocano-Romana de Partneriat - AMRP,Proiect Romania Centenara in Regatul Marocului,Cultural (Eveniment),0.547465764,0.245522377,Africa,Maroc,-20522.3,62000,41477.7
1/1/2018,Asociatia Marocano-Romana de Partneriat - AMRP,Proiect Romania Centenara in Regatul Marocului,Cultural (Eveniment),0.673619212,0.302098507,Africa,Maroc,-20522.3,62000,41477.7
1/1/2017,Asociatia Liga Studentilor Romani din Strainatate,Romanian Networking Event,Cultural (Eveniment),0.549438282,0.241075868,Europa,Romania,-6770,6770,0
1/1/2017,Asociatia Liga Studentilor Romani din Strainatate,Romanian Networking Event,Cultural (Eveniment),0.549438282,0.241075868,Europa,Romania,-6770,6770,0
1/1/2017,Asociatia Hispano-Romana Salva,"La Madrid de Sanziene purtam Ia cu placere – sezatoare, editia a III-a (spectacol)",Cultural (Eveniment),0.551374687,0.236613513,Europa,Spania,-3471.11,25000,21528.89
1/1/2017,Asociatia Hispano-Romana Salva,"La Madrid de Sanziene purtam Ia cu placere – sezatoare, editia a III-a (spectacol)",Cultural (Eveniment),0.617321826,0.264913659,Europa,Spania,-3471.11,25000,21528.89
1/1/2020,Asociatia Grow Up Project,"Boovie, festival concurs de book-trailere",Cultural (Eveniment),0.553274851,0.232135606,Europa,Romania,-24879.12,50000,25120.88
1/1/2020,Asociatia Grow Up Project,"Boovie, festival concurs de book-trailere",Cultural (Eveniment),0.630490135,0.264532554,Europa,Romania,-24879.12,50000,25120.88
1/1/2018,Asociatia Freedom Smile,"”Scriitori despre Romania” la Madrid, Spania de Ziua Internationala a Femeii",Cultural (Eveniment),0.555138648,0.227642441,Europa,Romania,-4372.88,15802,11429.12
1/1/2018,Asociatia Freedom Smile,"”Scriitori despre Romania” la Madrid, Spania de Ziua Internationala a Femeii",Cultural (Eveniment),0.590387239,0.242096623,Europa,Romania,-4372.88,15802,11429.12
1/1/2017,Asociatia Freedom Smile,"""Scriitori despre Romania""",Cultural (Eveniment),0.556965958,0.223134314,Europa,Romania,-13750.73,42000,28249.27
1/1/2017,Asociatia Freedom Smile,"""Scriitori despre Romania""",Cultural (Eveniment),0.644376412,0.258153100,Europa,Romania,-13750.73,42000,28249.27
1/1/2018,Asociatia Festivalul de Film Transilvania,"TIFF la Chisinau, editia a IIIa",Cultural (Eveniment),0.558756658,0.218611520,Europa,Romania,-8515,39100,30585
1/1/2018,Asociatia Festivalul de Film Transilvania,"TIFF la Chisinau, editia a IIIa",Cultural (Eveniment),0.653698727,0.255757261,Europa,Romania,-8515,39100,30585
1/1/2017,Asociatia Festivalul de Film Transilvania,TIFF la Chisinau,Cultural (Eveniment),0.560510633,0.214074357,Europa,Romania,0,16000,16000
1/1/2017,Asociatia Festivalul de Film Transilvania,TIFF la Chisinau,Cultural (Eveniment),0.610333800,0.233103189,Europa,Romania,0,16000,16000
1/1/2015,Asociatia Estenest,"Festivalul International de Film de Animatie anim'est Chisinau, editia a V-a",Cultural (Eveniment),0.562227766,0.209523124,Europa,Romania,,,24909.06
1/1/2015,Asociatia Estenest,"Festivalul International de Film de Animatie anim'est Chisinau, editia a V-a",Cultural (Eveniment),0.640030906,0.238517702,Europa,Romania,,,24909.06
1/1/2017,Asociatia Estenest,"Festival de Film, retrospectiva cu filme din Arhiva Nationala de Filme",Cultural (Eveniment),0.563907944,0.204958118,Europa,Romania,-2396.9,32000,29603.1
1/1/2017,Asociatia Estenest,"Festival de Film, retrospectiva cu filme din Arhiva Nationala de Filme",Cultural (Eveniment),0.656649185,0.238665872,Europa,Romania,-2396.9,32000,29603.1
1/1/2019,Asociatia Elite Art Club UNESCO,Centenar Impreuna: Drumul Dorului,Cultural (Eveniment),0.565551058,0.200379642,Europa,Romania,-1440.9,31000,29559.1
1/1/2019,Asociatia Elite Art Club UNESCO,Centenar Impreuna: Drumul Dorului,Cultural (Eveniment),0.658424282,0.233285430,Europa,Romania,-1440.9,31000,29559.1
1/1/2018,Asociatia Despartamantul ASTRA Fratii Popeea Sacele,Cartea La (ne)uitarea privirilor din jur,Cultural (Eveniment),0.567156999,0.195787994,Europa,Romania,-4275,34986,30711
1/1/2018,Asociatia Despartamantul ASTRA Fratii Popeea Sacele,Cartea La (ne)uitarea privirilor din jur,Cultural (Eveniment),0.663923435,0.229192689,Europa,Romania,-4275,34986,30711
1/1/2019,Asociatia culturala ROMIT TV,Ziua Nationala a Romanilor,Cultural (Eveniment),0.568725661,0.191183478,Europa,Italia,-4120,22500,18380
1/1/2019,Asociatia culturala ROMIT TV,Ziua Nationala a Romanilor,Cultural (Eveniment),0.626798871,0.210705435,Europa,Italia,-4120,22500,18380
1/1/2019,"Asociatia Culturala romano-elena ""Armonia""","Saptamana portilor deschise: ""Armonia 15 ani in spatiul european""",Cultural (Eveniment),0.570256942,0.186566395,Europa,Grecia,-1795.22,33000,31204.78
1/1/2019,"Asociatia Culturala romano-elena ""Armonia""","Saptamana portilor deschise: ""Armonia 15 ani in spatiul european""",Cultural (Eveniment),0.669116622,0.218909525,Europa,Grecia,-1795.22,33000,31204.78
1/1/2018,Asociatia culturala Pro Basarabia si Bucovina,"27 Martie, Romania “C” ne uneste",Cultural (Eveniment),0.571750741,0.181937050,Europa,Romania,-20201,32400,12199
1/1/2018,Asociatia culturala Pro Basarabia si Bucovina,"27 Martie, Romania “C” ne uneste",Cultural (Eveniment),0.610499559,0.194267328,Europa,Romania,-20201,32400,12199
1/1/2017,"Asociatia Culturala Internationala ""Soleil de l'Est""",Retrospectiva de pictura contemporana romaneasca,Cultural (Eveniment),0.573206959,0.177295746,Europa,Franta,-13800.47,42000,28199.53
1/1/2017,"Asociatia Culturala Internationala ""Soleil de l'Est""",Retrospectiva de pictura contemporana romaneasca,Cultural (Eveniment),0.663007886,0.205071617,Europa,Franta,-13800.47,42000,28199.53
1/1/2019,"Asociatia Culturala Internationala ""Soleil de l'Est""",Artisti pictori romani din tara si diaspora in Uniunea Europeana,Cultural (Eveniment),0.574625502,0.172642789,Europa,Franta,-21061.71,42200,21138.29
1/1/2019,"Asociatia Culturala Internationala ""Soleil de l'Est""",Artisti pictori romani din tara si diaspora in Uniunea Europeana,Cultural (Eveniment),0.642106616,0.192917085,Europa,Franta,-21061.71,42200,21138.29
1/1/2018,Asociatia culturala hispano romana din Cordoba TRAIAN,Gala Ziua Romaniei in anul Centenarului,Cultural (Eveniment),0.576006275,0.167978484,Europa,Spania,0,30000,30000
1/1/2018,Asociatia culturala hispano romana din Cordoba TRAIAN,Gala Ziua Romaniei in anul Centenarului,Cultural (Eveniment),0.672007321,0.195974898,Europa,Spania,0,30000,30000
1/1/2019,Asociatia Culturala DIVERBIUM,Elita Romaniei - 100 de personalitati romanesti,Cultural (Eveniment),0.577349188,0.163303139,Europa,Spania,-333.82,30000,29666.18
1/1/2019,Asociatia Culturala DIVERBIUM,Elita Romaniei - 100 de personalitati romanesti,Cultural (Eveniment),0.672503327,0.190217474,Europa,Spania,-333.82,30000,29666.18
1/1/2019,"Asociatia culturala de voluntariat ""Decebal si Traian""","""Fereastra inspre Romania - port si grai romanesc in lume"". Eveniment spectacol - socio-educativ cu intrare libera",Cultural (Eveniment),0.578654153,0.158617059,Europa,Italia,-1841.33,45000,43158.67
1/1/2019,"Asociatia culturala de voluntariat ""Decebal si Traian""","""Fereastra inspre Romania - port si grai romanesc in lume"". Eveniment spectacol - socio-educativ cu intrare libera",Cultural (Eveniment),0.717398284,0.196648733,Europa,Italia,-1841.33,45000,43158.67
1/1/2017,Asociatia culturala ARPRO,Promovarea muzicii corale romanesti in Italia si Festivalul de muzica corala sacra “Sacred roots fest”,Cultural (Eveniment),0.579921083,0.153920554,Europa,Italia,-2115.23,31665,29549.77
1/1/2017,Asociatia culturala ARPRO,Promovarea muzicii corale romanesti in Italia si Festivalul de muzica corala sacra “Sacred roots fest”,Cultural (Eveniment),0.675124054,0.179188982,Europa,Italia,-2115.23,31665,29549.77
1/1/2018,"Asociatia culturala ""Nasaudeanca""",Tara Nasaudului - o punte centenara intre două continente,Cultural (Eveniment),0.581149897,0.149213932,Europa,Romania,-5126.22,60000,54873.78
1/1/2018,"Asociatia culturala ""Nasaudeanca""",Tara Nasaudului - o punte centenara intre două continente,Cultural (Eveniment),0.758315961,0.194702446,Europa,Romania,-5126.22,60000,54873.78
1/1/2019,"Asociatia Collage Migranti del Sulcis, Iglesias Sardegna",1 Iunie - Ziua copiilor,Cultural (Eveniment),0.582340512,0.144497503,Europa,Spania,-5136.28,40000,34863.72
1/1/2019,"Asociatia Collage Migranti del Sulcis, Iglesias Sardegna",1 Iunie - Ziua copiilor,Cultural (Eveniment),0.695132493,0.172484839,Europa,Spania,-5136.28,40000,34863.72
1/1/2017,Asociatia civica BANATIC-ART,Marcarea Jubileului - 150 de ani de activitate muzicala romaneasca la Varset,Cultural (Eveniment),0.583492851,0.139771575,Europa,Serbia,0,32024,32024
1/1/2017,Asociatia civica BANATIC-ART,Marcarea Jubileului - 150 de ani de activitate muzicala romaneasca la Varset,Cultural (Eveniment),0.687302712,0.164638492,Europa,Serbia,0,32024,32024
1/1/2018,Asociatia civica BANATIC-ART,Marcarea Centenarului Marii Uniri la romanii din Serbia - primul secol de nemurire,Cultural (Eveniment),0.584606837,0.135036461,Europa,Serbia,-334.59,30740,30405.41
1/1/2018,Asociatia civica BANATIC-ART,Marcarea Centenarului Marii Uniri la romanii din Serbia - primul secol de nemurire,Cultural (Eveniment),0.683358007,0.157846678,Europa,Serbia,-334.59,30740,30405.41
1/1/2018,"Asociatia ""Romanii in Italia""",Sarbatoarea Centenarului - eveniment/spectacol dedicat Centenarului Marii Uniri,Cultural (Eveniment),0.585682398,0.130292471,Europa,Italia,-22663.39,75000,52336.61
1/1/2018,"Asociatia ""Romanii in Italia""",Sarbatoarea Centenarului - eveniment/spectacol dedicat Centenarului Marii Uniri,Cultural (Eveniment),0.755974794,0.168176173,Europa,Italia,-22663.39,75000,52336.61
1/1/2015,"Asociatia ""Romanii in Italia""",Festivalul Romania-traditii si valori europene editia a XI-a,Cultural (Eveniment),0.586719464,0.125539917,Europa,Italia,,,1425
1/1/2015,"Asociatia ""Romanii in Italia""",Festivalul Romania-traditii si valori europene editia a XI-a,Cultural (Eveniment),0.591364326,0.126533775,Europa,Italia,,,1425
1/1/2019,"Asociatia ""Romanii in Italia""",Eveniment dedicat Zilei Romanilor de Pretutindeni si Presedintiei Romaniei la Consiliul UE,Cultural (Eveniment),0.587717965,0.120779112,Europa,Italia,-40000,40000,0
1/1/2019,"Asociatia ""Romanii in Italia""",Eveniment dedicat Zilei Romanilor de Pretutindeni si Presedintiei Romaniei la Consiliul UE,Cultural (Eveniment),0.587717965,0.120779112,Europa,Italia,-40000,40000,0
1/1/2019,"Asociatia ""Povestasii""",Tara din vis,Cultural (Eveniment),0.588677836,0.116010368,Europa,Romania,-15461.73,55000,39538.27
1/1/2019,"Asociatia ""Povestasii""",Tara din vis,Cultural (Eveniment),0.717985076,0.141492864,Europa,Romania,-15461.73,55000,39538.27
1/1/2018,"Asociatia ""Povestasii""",Tara din vis,Cultural (Eveniment),0.589599014,0.111233999,Europa,Romania,-47000,47000,0
1/1/2018,"Asociatia ""Povestasii""",Tara din vis,Cultural (Eveniment),0.589599014,0.111233999,Europa,Romania,-47000,47000,0
1/1/2015,"Asociatia ""Initiativa Romanilor din Serbia""",Caravana cantecului si jocului romanesc in Serbia,Cultural (Eveniment),0.590481439,0.106450318,Europa,Serbia,,,5783.63
1/1/2015,"Asociatia ""Initiativa Romanilor din Serbia""",Caravana cantecului si jocului romanesc in Serbia,Cultural (Eveniment),0.609454362,0.109870703,Europa,Serbia,,,5783.63
1/1/2019,"Asociacion Socio Cultural ""Rumanos Almerienses""",Sarbatorirea Zilei Nationale a romanilor in diaspora romaneasca din Roquetas De Mar,Cultural (Eveniment),0.591325052,0.101659641,Europa,Spania,-3815.21,31100,27284.79
1/1/2019,"Asociacion Socio Cultural ""Rumanos Almerienses""",Sarbatorirea Zilei Nationale a romanilor in diaspora romaneasca din Roquetas De Mar,Cultural (Eveniment),0.680959385,0.117069430,Europa,Spania,-3815.21,31100,27284.79
1/1/2017,Asociacion Rumana Castellonese,Savoare si mestesuguri romanesti,Cultural (Eveniment),0.592129799,0.096862282,Europa,Spania,-5298.91,34748,29449.09
1/1/2017,Asociacion Rumana Castellonese,Savoare si mestesuguri romanesti,Cultural (Eveniment),0.689005819,0.112709537,Europa,Spania,-5298.91,34748,29449.09
1/1/2019,"Asociacion de Rumanos ""Muntenia""",Traieste romaneste!,Cultural (Eveniment),0.592895625,0.092058556,Europa,Spania,-2560,24000,21440
1/1/2019,"Asociacion de Rumanos ""Muntenia""",Traieste romaneste!,Cultural (Eveniment),0.663516082,0.103023753,Europa,Spania,-2560,24000,21440
1/1/2019,"Asociacion de Rumanos ""Muntenia""","Folclor romanesc ""Dor de dor""",Cultural (Eveniment),0.593622482,0.087248779,Europa,Spania,-10385.47,25719,15333.53
1/1/2019,"Asociacion de Rumanos ""Muntenia""","Folclor romanesc ""Dor de dor""",Cultural (Eveniment),0.644190971,0.094681178,Europa,Spania,-10385.47,25719,15333.53
1/1/2018,Asociacion Cultural Rumana de Sabadell,100 de Ani Romania,Cultural (Eveniment),0.594310320,0.082433268,Europa,Spania,-164.110000000,82000,81835.89
1/1/2018,Asociacion Cultural Rumana de Sabadell,100 de Ani Romania,Cultural (Eveniment),0.864509842,0.119911044,Europa,Spania,-164.110000000,82000,81835.89
1/1/2019,"Asociacion Cultural ""Draculea""",Diaspora Folk,Cultural (Eveniment),0.594959095,0.077612338,Europa,Spania,-61.260000000,18753,18691.74
1/1/2019,"Asociacion Cultural ""Draculea""",Diaspora Folk,Cultural (Eveniment),0.656741433,0.085671836,Europa,Spania,-61.260000000,18753,18691.74
1/1/2015,Arthis-La Maison Culturelle Belgo- Roumaine asbl,Zamfira - Ansamblul Folcloric Traditional Romanesc,Cultural (Eveniment),0.595568765,0.072786307,Europa,Belgia,,,24900
